replication,day,station,m3_in,m3_out,batches_processed
2,129,bano,15.197,15.102,1
2,129,drymill,60.455,57.821,3
2,129,secado,59.562,58.306,4
2,130,aserradero,178.309,88.25999999999999,6
2,130,bano,30.064,29.804000000000002,2
2,130,drymill,57.541,54.206,4
2,130,impregnado,43.47,42.52,3
2,130,secado,59.536,57.315,4
2,131,aserradero,118.587,59.572,4
2,131,bano,43.879999999999995,43.484,3
2,131,drymill,29.624000000000002,28.478,2
2,131,impregnado,26.843,26.439,2
2,131,secado,28.79,28.188000000000002,2
2,132,aserradero,30.094,15.123,1
2,132,secado,14.417,14.199,1
2,133,aserradero,116.976,58.376999999999995,4
2,133,bano,15.145,14.821,1
2,133,drymill,58.657,55.246,4
2,133,impregnado,13.898,13.893,1
2,133,secado,43.205,41.566,3
2,134,aserradero,152.79000000000002,76.52,5
2,134,bano,14.68,14.581,1
2,134,drymill,45.174,42.907,3
2,134,impregnado,14.219,14.156,1
2,134,secado,44.708,43.274,3
2,135,aserradero,149.686,74.6,5
2,135,bano,43.822,42.992999999999995,3
2,135,drymill,15.414,14.524,1
2,135,secado,30.307000000000002,29.344,2
2,136,aserradero,179.261,89.961,6
2,136,bano,30.713,30.713,2
2,136,drymill,73.609,69.58200000000001,4
2,136,impregnado,13.568,13.568,1
2,136,secado,59.89,57.025,4
2,137,aserradero,123.838,61.764,4
2,137,bano,14.53,14.53,1
2,137,drymill,29.692999999999998,28.061,2
2,137,impregnado,12.923,12.502,1
2,137,secado,46.397000000000006,45.55,3
2,138,aserradero,182.01,91.077,6
2,138,bano,30.192,30.192,2
2,138,drymill,58.75,56.262,4
2,138,impregnado,41.329,40.923,3
2,138,secado,45.341,43.568,3
2,139,secado,29.052999999999997,27.573,2
2,140,aserradero,120.113,60.606,4
2,140,bano,28.749,27.97,2
2,140,drymill,58.14,55.723,3
2,140,secado,29.976,28.989,2
2,141,aserradero,178.00900000000001,89.509,6
2,141,bano,15.917,15.69,1
2,141,drymill,41.226,39.186,3
2,141,secado,59.519999999999996,57.611,4
2,142,aserradero,121.288,60.087,4
2,142,bano,14.579,14.384,1
2,142,drymill,58.575,55.498000000000005,3
2,142,secado,45.946,44.675,3
2,143,aserradero,120.751,60.35,4
2,143,drymill,74.498,70.106,4
2,143,impregnado,13.656,13.413,1
2,143,secado,72.03,69.911,5
2,144,aserradero,148.718,74.89,5
2,144,bano,15.288,14.911,1
2,144,drymill,45.816,43.717999999999996,3
2,144,secado,43.089,42.196,3
2,145,aserradero,177.915,89.243,6
2,145,drymill,70.511,67.364,5
2,145,impregnado,26.701999999999998,26.329,2
2,145,secado,73.619,71.33,5
2,146,secado,15.674,15.156,1
2,147,aserradero,119.63499999999999,60.178,4
2,147,bano,15.739,15.628,1
2,147,drymill,57.06,54.152,4
2,147,secado,59.135,57.125,4
2,148,aserradero,153.475,76.559,5
2,148,bano,30.342,30.317,2
2,148,drymill,57.078,54.426,4
2,148,impregnado,28.09,28.000999999999998,2
2,148,secado,43.094,42.109,3
2,149,aserradero,178.66,88.243,6
2,149,bano,60.436,59.881,4
2,149,drymill,14.297,13.663,1
2,149,impregnado,13.101,12.745,1
2,149,secado,29.883000000000003,29.043,2
2,150,aserradero,179.664,89.234,6
2,150,bano,44.911,44.454,3
2,150,drymill,57.147999999999996,54.196,4
2,150,impregnado,14.49,14.052,1
2,150,secado,43.621,42.754,3
2,151,aserradero,144.014,71.95,5
2,151,bano,29.966,29.895,2
2,151,drymill,43.577,41.977,3
2,151,impregnado,13.355,12.894,1
2,151,secado,46.214,45.432,3
2,152,aserradero,148.349,73.857,5
2,152,bano,14.865,14.865,1
2,152,drymill,28.613,27.208,2
2,152,impregnado,12.804,12.526,1
2,152,secado,44.657,43.2,3
2,153,aserradero,28.36,14.443,1
2,153,drymill,15.479,14.719,1
2,153,impregnado,13.495,13.459,1
2,153,secado,30.131999999999998,29.320999999999998,2
2,154,aserradero,119.52600000000001,59.186,4
2,154,bano,14.96,14.96,1
2,154,drymill,73.64099999999999,71.175,4
2,154,impregnado,13.613,13.613,1
2,154,secado,43.900999999999996,42.616,3
2,155,aserradero,179.759,89.481,6
2,155,bano,14.963,14.658,1
2,155,drymill,44.689,42.461,3
2,155,impregnado,13.928,13.637,1
2,155,secado,45.446,43.901,3
2,156,aserradero,122.173,61.264,4
2,156,bano,15.01,14.613,1
2,156,drymill,72.75,69.601,5
2,156,impregnado,39.939,39.26,3
2,156,secado,74.104,71.97,5
2,157,aserradero,187.623,94.245,6
2,157,bano,14.46,14.022,1
2,157,drymill,57.485,54.764,4
2,157,impregnado,13.171,12.871,1
2,157,secado,57.65,55.741,4
2,158,aserradero,118.856,59.189,4
2,158,bano,15.34,14.982,1
2,158,drymill,42.881,40.891,3
2,158,impregnado,14.855,14.48,1
2,158,secado,45.876999999999995,44.835,3
2,159,aserradero,151.374,76.04,5
2,159,bano,14.014,14.014,1
2,159,drymill,42.7,40.377,3
2,159,secado,46.853,45.417,3
2,160,secado,31.028999999999996,30.159,2
2,161,aserradero,154.74,77.988,5
2,161,drymill,72.634,69.295,5
2,161,impregnado,13.673,13.673,1
2,161,secado,45.296,44.325,3
2,162,aserradero,149.79,74.32600000000001,5
2,162,bano,31.351,31.052999999999997,2
2,162,drymill,57.811,54.649,4
2,162,impregnado,14.761,14.561,1
2,162,secado,76.23400000000001,73.634,5
2,163,aserradero,148.476,73.937,5
2,163,bano,44.214,43.857,3
2,163,drymill,43.557,41.249,3
2,163,secado,29.405,28.607999999999997,2
2,164,aserradero,178.014,89.611,6
2,164,bano,45.43,44.95,3
2,164,drymill,27.483,26.348,2
2,164,secado,30.659,29.988999999999997,2
2,165,aserradero,177.831,89.08500000000001,6
2,165,bano,15.269,15.039,1
2,165,drymill,59.91,56.876,4
2,165,impregnado,13.918,13.839,1
2,165,secado,58.376,56.671,4
2,166,aserradero,182.822,91.289,6
2,166,bano,14.74,14.303,1
2,166,drymill,73.9,70.983,4
2,166,impregnado,28.917,28.581000000000003,2
2,166,secado,74.715,72.477,5
2,167,secado,14.616,14.134,1
2,168,aserradero,145.926,72.898,5
2,168,bano,44.106,43.354,3
2,168,drymill,44.611000000000004,42.236000000000004,3
2,168,secado,29.459,28.488999999999997,2
2,169,aserradero,175.934,87.696,6
2,169,bano,43.389,43.028,3
2,169,drymill,57.744,55.786,3
2,169,secado,60.121,58.249,4
2,170,aserradero,179.737,90.141,6
2,170,bano,31.211,30.579,2
2,170,drymill,43.434,41.421,3
2,170,impregnado,26.401,25.939999999999998,2
2,170,secado,44.319,42.55,3
2,171,aserradero,61.459,30.514,2
2,171,bano,14.596,14.479,1
2,171,drymill,28.746,27.083,2
2,171,secado,29.846,29.028,2
2,172,aserradero,179.91,90.553,6
2,172,bano,15.172,15.172,1
2,172,drymill,30.500999999999998,28.834,2
2,172,secado,28.797,28.069,2
2,173,aserradero,91.623,44.823,3
2,173,bano,31.278,30.446,2
2,173,drymill,40.968,38.609,2
2,173,secado,45.742000000000004,45.013999999999996,2
2,174,aserradero,31.012,15.724,1
2,174,secado,15.002,14.376,1
2,175,aserradero,154.24099999999999,76.577,5
2,175,bano,29.58,29.521,2
2,175,drymill,42.617,39.992,3
2,175,impregnado,26.555999999999997,25.809,2
2,175,secado,28.526,27.609,2
2,176,aserradero,117.642,58.652,4
2,176,bano,29.482,29.279,2
2,176,drymill,42.835,40.442,2
2,176,secado,59.591,58.265,4
2,177,aserradero,179.06900000000002,90.068,6
2,177,bano,47.753,47.454,3
2,177,drymill,43.132,40.675,2
2,177,secado,43.405,42.045,3
2,178,aserradero,148.94299999999998,74.239,5
2,178,bano,14.008,14.008,1
2,178,drymill,75.222,72.147,5
2,178,impregnado,14.708,14.449,1
2,178,secado,61.856,60.486000000000004,4
2,179,aserradero,153.183,77.508,5
2,179,bano,16.099,16.099,1
2,179,drymill,57.286,54.063,4
2,179,impregnado,28.4,28.198,2
2,179,secado,58.856,56.832,4
2,180,aserradero,149.998,75.477,5
2,180,bano,15.472,15.193,1
2,180,drymill,42.248,39.485,3
2,180,impregnado,12.887,12.475,1
2,180,secado,44.305,42.843,3
2,181,aserradero,28.45,14.154,1
2,181,secado,30.625999999999998,29.399,2
2,182,aserradero,146.84,73.024,5
2,182,bano,30.05,29.841,2
2,182,drymill,59.495999999999995,56.5,3
2,182,impregnado,41.557,41.378,2
2,182,secado,31.366999999999997,30.128,2
2,183,aserradero,175.032,87.801,6
2,183,drymill,74.51,70.137,4
2,183,impregnado,14.802,14.291,1
2,183,secado,77.87299999999999,76.208,5
2,184,aserradero,148.279,74.755,5
2,184,bano,15.063,14.547,1
2,184,drymill,74.336,70.119,4
2,184,impregnado,13.07,12.641,1
2,184,secado,78.118,75.944,5
2,185,aserradero,149.80599999999998,74.231,5
2,185,bano,14.64,14.64,1
2,185,drymill,41.565,39.315,3
2,185,impregnado,12.946,12.946,1
2,185,secado,44.888,43.435,3
2,186,aserradero,148.877,74.301,5
2,186,bano,30.348,29.853,2
2,186,drymill,73.227,69.913,5
2,186,impregnado,26.895000000000003,26.424,2
2,186,secado,71.689,69.28999999999999,5
2,187,aserradero,181.198,90.489,6
2,187,bano,14.14,13.859,1
2,187,drymill,59.726,56.605000000000004,4
2,187,secado,58.216,56.762,4
2,188,secado,15.13,14.553,1
2,189,aserradero,113.519,56.703,4
2,189,bano,15.263,15.228,1
2,189,drymill,29.682000000000002,28.057000000000002,2
2,189,secado,30.119,29.366,2
2,190,aserradero,147.55,74.17699999999999,5
2,190,bano,29.032,28.119,2
2,190,drymill,57.843,54.467999999999996,3
2,190,impregnado,40.702,40.494,2
2,190,secado,60.709,59.257999999999996,4
2,191,aserradero,177.552,88.035,6
2,191,bano,14.358,14.036,1
2,191,drymill,43.69,41.689,3
2,191,impregnado,14.773,14.773,1
2,191,secado,44.41,42.374,3
2,192,aserradero,145.208,72.596,5
2,192,bano,30.404,30.211,2
2,192,drymill,75.065,71.931,4
2,192,impregnado,28.632,28.459,1
2,192,secado,59.591,57.324,4
2,193,aserradero,144.837,71.983,5
2,193,bano,30.435000000000002,30.223,2
2,193,drymill,44.505,42.214,2
2,193,secado,46.105000000000004,44.774,3
2,194,aserradero,145.643,72.95400000000001,5
2,194,bano,30.333,29.91,2
2,194,drymill,42.511,40.117000000000004,3
2,194,impregnado,13.241,13.2,1
2,194,secado,45.161,43.744,3
2,195,aserradero,29.134,14.398,1
2,195,secado,14.778,14.292,1
2,196,aserradero,123.642,61.611,4
2,196,bano,45.032,44.585,3
2,196,drymill,43.544,41.924,3
2,196,impregnado,42.334,41.919,3
2,196,secado,31.486,30.579,2
2,197,aserradero,183.952,92.358,6
2,197,drymill,44.894,42.77,3
2,197,impregnado,26.735,26.652,2
2,197,secado,61.595,60.136,4
2,198,aserradero,116.826,58.571,4
2,198,bano,14.222,14.222,1
2,198,drymill,71.878,68.153,4
2,198,secado,60.483,58.987,4
2,199,aserradero,153.75900000000001,76.111,5
2,199,bano,31.061,30.726,2
2,199,drymill,44.81,42.228,3
2,199,secado,43.97,42.251999999999995,3
2,200,aserradero,174.111,87.50500000000001,6
2,200,bano,29.415999999999997,28.93,2
2,200,drymill,45.399,42.951,3
2,200,impregnado,14.4,14.266,1
2,200,secado,45.65,44.228,3
2,201,aserradero,181.435,91.43,6
2,201,bano,43.213,42.6,3
2,201,drymill,43.142,40.757000000000005,2
2,201,impregnado,29.437,29.164,1
2,201,secado,61.239999999999995,59.96,4
2,202,aserradero,30.604,15.309,1
2,202,drymill,15.602,14.583,1
2,202,secado,14.622,14.431,1
2,203,aserradero,149.949,74.972,5
2,203,bano,28.511000000000003,28.191000000000003,2
2,203,drymill,44.78,42.333,3
2,203,impregnado,28.883,28.253,2
2,203,secado,44.558,42.887,3
2,204,aserradero,150.676,75.013,5
2,204,bano,13.912,13.912,1
2,204,drymill,69.628,66.513,4
2,204,impregnado,43.660000000000004,42.488,2
2,204,secado,59.078,57.287,4
2,205,aserradero,149.44,74.623,5
2,205,bano,43.939,43.872,3
2,205,drymill,44.182,42.309,2
2,205,impregnado,13.226,12.97,1
2,205,secado,43.692,42.185,3
2,206,aserradero,145.957,72.53,5
2,206,bano,46.762,45.781,3
2,206,drymill,28.878999999999998,27.136000000000003,2
2,206,secado,30.919,30.354,2
2,207,aserradero,151.048,75.764,5
2,207,bano,29.256999999999998,29.256999999999998,2
2,207,drymill,41.707,39.452,3
2,207,secado,45.434,43.513,3
2,208,aserradero,147.251,73.702,5
2,208,drymill,42.238,40.313,3
2,208,impregnado,14.165,14.162,1
2,208,secado,45.498000000000005,43.777,3
2,209,aserradero,29.774,14.826,1
2,209,secado,43.861000000000004,43.144,3
2,210,aserradero,147.611,73.636,5
2,210,bano,14.688,14.688,1
2,210,drymill,71.572,68.993,4
2,210,secado,44.853,43.929,3
2,211,aserradero,120.582,60.61,4
2,211,bano,30.375,29.924999999999997,2
2,211,drymill,59.335,56.545,4
2,211,impregnado,13.753,13.611,1
2,211,secado,46.442,45.007000000000005,3
2,212,aserradero,153.385,76.792,5
2,212,bano,31.334,30.849,2
2,212,drymill,43.158,40.679,3
2,212,impregnado,13.76,13.76,1
2,212,secado,44.939,43.392,3
2,213,aserradero,153.882,76.613,5
2,213,bano,28.755000000000003,28.605,2
2,213,drymill,29.308,27.866,2
2,213,impregnado,14.031,13.904,1
2,213,secado,29.434,28.469,2
2,214,aserradero,146.909,73.643,5
2,214,bano,30.621000000000002,30.089,2
2,214,drymill,29.415,27.901000000000003,2
2,214,impregnado,14.548,14.49,1
2,214,secado,44.792,44.037,3
2,215,aserradero,114.969,57.06,4
2,215,bano,28.163,27.631,2
2,215,drymill,58.918,55.684,4
2,215,impregnado,14.412,14.412,1
2,215,secado,46.166000000000004,45.158,3
2,216,aserradero,28.523,13.953,1
2,216,secado,15.008,14.587,1
2,217,aserradero,115.844,57.897,4
2,217,bano,15.529,15.485,1
2,217,drymill,43.137,40.777,3
2,217,impregnado,27.823,27.543,2
2,217,secado,46.555,45.646,3
2,218,aserradero,181.332,90.886,6
2,218,drymill,74.277,70.59100000000001,5
2,218,impregnado,27.332,26.701,2
2,218,secado,75.268,73.021,5
2,219,aserradero,157.04000000000002,78.38,5
2,219,bano,30.023,29.959,2
2,219,drymill,42.672,40.197,2
2,219,impregnado,28.874,28.874,1
2,219,secado,45.043,43.409,3
2,220,aserradero,152.118,76.099,5
2,220,bano,30.237000000000002,29.820999999999998,2
2,220,drymill,76.93299999999999,72.747,4
2,220,impregnado,28.314,27.507,1
2,220,secado,61.027,59.394999999999996,4
2,221,aserradero,155.564,78.32900000000001,5
2,221,drymill,57.755,55.272999999999996,4
2,221,impregnado,26.571,26.115000000000002,2
2,221,secado,75.021,73.279,5
2,222,aserradero,154.72500000000002,77.179,5
2,222,bano,29.695999999999998,29.158,2
2,222,drymill,44.111000000000004,41.152,3
2,222,impregnado,13.243,12.844,1
2,222,secado,30.078,29.493000000000002,2
2,224,aserradero,147.388,73.808,5
2,224,bano,61.525000000000006,60.356,4
2,224,drymill,15.01,13.908,1
2,224,impregnado,13.174,13.174,1
2,224,secado,14.605,13.849,1
2,225,aserradero,124.61699999999999,62.055,4
2,225,bano,30.113,29.55,2
2,225,drymill,28.9,27.583,2
2,225,secado,30.713,29.941000000000003,2
2,226,aserradero,147.898,74.655,5
2,226,bano,14.937,14.456,1
2,226,drymill,57.065,54.379999999999995,4
2,226,impregnado,14.318,13.861,1
2,226,secado,61.066,58.788,4
2,227,aserradero,150.734,75.68299999999999,5
2,227,drymill,28.584,27.469,1
2,227,secado,43.94,42.607,3
2,228,aserradero,176.707,88.181,6
2,228,bano,15.601,15.601,1
2,228,drymill,101.084,95.518,5
2,228,impregnado,41.097,40.927,2
2,228,secado,104.973,101.122,5
2,229,aserradero,145.078,72.142,5
2,229,drymill,90.104,85.125,5
2,229,impregnado,14.029,13.917,1
2,229,secado,73.338,70.722,5
2,230,aserradero,28.401,14.086,1
2,230,impregnado,13.684,13.343,1
2,230,secado,28.408,27.802,2
2,231,aserradero,152.801,76.019,5
2,231,bano,14.288,14.009,1
2,231,drymill,71.896,68.475,4
2,231,impregnado,42.909,42.909,2
2,231,secado,45.724,44.54,3
2,232,aserradero,153.939,77.244,5
2,232,bano,14.283,14.283,1
2,232,drymill,58.076,55.442,4
2,232,impregnado,28.295,27.442,2
2,232,secado,60.188,58.421,4
2,233,aserradero,91.313,45.323,3
2,233,drymill,43.515,41.824,3
2,233,impregnado,14.197,13.823,1
2,233,secado,60.881,58.719,4
2,234,aserradero,181.91899999999998,91.961,6
2,234,bano,29.881999999999998,29.628999999999998,2
2,234,drymill,43.292,41.118,3
2,234,impregnado,25.953000000000003,25.716,2
2,234,secado,28.794,27.948999999999998,2
2,235,aserradero,116.96000000000001,57.786,4
2,235,drymill,55.135999999999996,52.519999999999996,4
2,235,impregnado,28.718,28.552999999999997,2
2,235,secado,76.027,74.568,5
2,236,aserradero,177.05599999999998,87.607,6
2,236,bano,16.075,15.957,1
2,236,drymill,71.946,69.023,5
2,236,impregnado,12.877,12.783,1
2,236,secado,73.609,71.601,5
2,238,aserradero,150.404,75.299,5
2,238,bano,59.305,59.028999999999996,4
2,238,drymill,29.634999999999998,28.198,2
2,238,impregnado,14.555,14.493,1
2,238,secado,14.374,13.832,1
2,239,aserradero,147.721,74.471,5
2,239,bano,30.179000000000002,29.72,2
2,239,drymill,29.169,27.087000000000003,2
2,239,secado,44.912,43.894999999999996,3
2,240,aserradero,151.767,75.515,5
2,240,drymill,72.783,69.692,5
2,240,impregnado,27.969,27.509999999999998,2
2,240,secado,59.056,57.831,4
2,241,aserradero,149.476,74.504,5
2,241,bano,44.084,43.72,3
2,241,drymill,30.549,29.049,2
2,241,impregnado,28.509999999999998,27.601,2
2,241,secado,46.298,45.179,3
2,242,aserradero,180.47899999999998,90.168,6
2,242,bano,15.786,15.786,1
2,242,drymill,74.141,70.861,4
2,242,impregnado,27.43,27.365,2
2,242,secado,58.359,56.059,4
2,243,aserradero,86.435,43.123000000000005,3
2,243,bano,14.644,14.644,1
2,243,drymill,41.827,39.459,3
2,243,impregnado,13.493,13.142,1
2,243,secado,46.485,45.370999999999995,3
2,244,aserradero,27.888,13.624,1
2,244,secado,29.406,28.557,2
2,245,aserradero,152.251,75.881,5
2,245,drymill,74.009,70.815,4
2,245,impregnado,14.579,14.215,1
2,245,secado,46.039,44.885,3
2,246,aserradero,147.792,73.36,5
2,246,bano,14.818,14.818,1
2,246,drymill,73.08,70.132,5
2,246,impregnado,28.018,27.903,2
2,246,secado,74.30199999999999,71.853,5
2,247,aserradero,175.282,87.68299999999999,6
2,247,drymill,86.795,82.258,5
2,247,secado,89.633,87.325,6
2,248,aserradero,149.93,74.861,5
2,248,bano,15.092,14.984,1
2,248,drymill,60.328,56.882,4
2,248,impregnado,14.497,14.497,1
2,248,secado,60.723,59.634,4
2,249,aserradero,175.304,88.074,6
2,249,drymill,72.553,69.481,4
2,249,impregnado,83.964,82.14099999999999,5
2,249,secado,88.511,85.063,6
2,250,aserradero,152.549,76.263,5
2,250,bano,14.068,13.809,1
2,250,drymill,76.632,71.97200000000001,4
2,250,secado,61.814,59.833,4
2,251,aserradero,28.956,14.293,1
2,251,impregnado,14.173,13.801,1
2,251,secado,31.127,29.865000000000002,2
2,252,aserradero,124.977,62.592,4
2,252,bano,28.361,27.701999999999998,2
2,252,drymill,29.402,28.163,2
2,252,impregnado,13.684,13.536,1
2,252,secado,14.62,14.432,1
2,253,aserradero,144.048,70.787,5
2,253,bano,14.286,14.286,1
2,253,drymill,73.099,70.215,4
2,253,secado,73.655,71.876,5
2,254,aserradero,120.66,59.961,4
2,254,bano,44.954,44.472,3
2,254,drymill,28.927,27.018,2
2,254,secado,15.031,14.911,1
2,255,aserradero,152.499,76.695,5
2,255,bano,31.235,30.829,2
2,255,drymill,44.495000000000005,42.222,3
2,255,secado,44.373000000000005,43.103,3
2,256,aserradero,152.066,76.227,5
2,256,bano,15.922,15.675,1
2,256,drymill,58.915,55.546,4
2,256,impregnado,41.349000000000004,40.962,3
2,256,secado,60.669,58.108000000000004,4
2,257,aserradero,181.21099999999998,89.88,6
2,257,bano,29.32,28.715,2
2,257,drymill,43.043,40.656,3
2,257,impregnado,27.85,27.645,2
2,257,secado,46.749,45.842,3
2,258,secado,14.204,13.951,1
2,259,aserradero,121.392,60.828,4
2,259,bano,29.847,29.125999999999998,2
2,259,drymill,29.296,27.844,2
2,259,secado,14.801,14.307,1
2,260,aserradero,146.553,73.178,5
2,260,bano,29.02,28.646,2
2,260,drymill,57.084,54.388,3
2,260,impregnado,26.366,26.323999999999998,2
2,260,secado,60.433,59.283,4
2,261,aserradero,182.12900000000002,92.176,6
2,261,bano,13.967,13.733,1
2,261,drymill,46.312,44.244,3
2,261,impregnado,12.943,12.943,1
2,261,secado,47.5,46.108,3
2,262,aserradero,179.68,89.759,6
2,262,bano,29.124000000000002,29.124000000000002,2
2,262,drymill,58.155,55.078,3
2,262,impregnado,41.903999999999996,41.465,3
2,262,secado,73.663,71.19200000000001,5
2,263,aserradero,189.86200000000002,95.408,6
2,263,bano,15.615,15.615,1
2,263,drymill,73.429,70.54599999999999,4
2,263,impregnado,42.434,41.203,2
2,263,secado,75.24,72.976,5
2,264,aserradero,150.457,75.419,5
2,264,bano,14.416,14.392,1
2,264,drymill,58.268,54.759,4
2,264,impregnado,13.738,13.648,1
2,264,secado,59.929,57.516999999999996,4
2,265,aserradero,30.863,15.208,1
2,265,drymill,15.612,14.471,1
2,265,impregnado,13.276,13.276,1
2,265,secado,29.535,29.228,2
2,266,aserradero,114.72200000000001,57.03,4
2,266,bano,14.372,14.321,1
2,266,drymill,43.842,41.709,3
2,266,impregnado,28.621000000000002,28.366,2
2,266,secado,30.700000000000003,29.479999999999997,2
2,267,aserradero,154.1,76.981,5
2,267,bano,45.416,45.116,3
2,267,drymill,57.462,54.336,4
2,267,impregnado,14.666,14.291,1
2,267,secado,45.269,44.649,3
2,268,aserradero,179.172,89.934,6
2,268,bano,15.578,15.228,1
2,268,drymill,42.091,39.513999999999996,3
2,268,impregnado,14.847,14.437,1
2,268,secado,58.445,56.507999999999996,4
2,269,aserradero,123.27799999999999,61.863,4
2,269,bano,14.074,13.762,1
2,269,drymill,56.983999999999995,53.775999999999996,4
2,269,impregnado,28.171,27.727,2
2,269,secado,45.19,43.145,3
2,270,aserradero,145.151,72.53,5
2,270,bano,29.244,29.083,2
2,270,drymill,45.066,43.089,3
2,270,impregnado,13.123,13.005,1
2,270,secado,60.228,58.76,4
2,271,aserradero,114.213,56.765,4
2,271,bano,28.742,28.23,2
2,271,drymill,43.445,41.120000000000005,3
2,271,impregnado,13.224,12.967,1
2,271,secado,29.524,28.822,2
2,272,aserradero,27.823,14.128,1
2,273,aserradero,151.095,76.07000000000001,5
2,273,bano,30.329,30.012999999999998,2
2,274,aserradero,91.455,45.585,3
2,274,bano,14.609,14.303,1
2,274,drymill,13.632,12.706,1
2,274,secado,14.912,14.516,1
2,275,aserradero,178.85999999999999,88.754,6
2,275,bano,14.899,14.899,1
2,275,drymill,103.784,99.201,4
2,275,impregnado,26.403,25.954,1
2,275,secado,120.597,115.812,5
2,276,aserradero,118.603,59.26,4
2,276,bano,30.838,30.266,2
2,276,drymill,55.061,51.856,4
2,276,impregnado,56.26,55.712,4
2,276,secado,47.536,46.836,3
2,277,aserradero,152.179,75.19,5
2,277,bano,14.481,14.418,1
2,277,drymill,56.515,53.251999999999995,4
2,277,impregnado,14.599,14.585,1
2,277,secado,60.495999999999995,58.022,4
2,278,aserradero,180.39,90.217,6
2,278,bano,15.872,15.441,1
2,278,drymill,71.412,67.812,4
2,278,impregnado,27.347,27.002000000000002,2
2,278,secado,75.366,73.011,5
2,280,aserradero,115.34299999999999,57.408,4
2,280,bano,30.082,30.046,2
2,280,drymill,41.818,39.334,3
2,280,secado,43.555,42.28,3
2,281,aserradero,178.909,90.077,6
2,281,bano,31.164,30.802,2
2,281,drymill,27.494,25.928,2
2,281,impregnado,12.981,12.802,1
2,281,secado,30.810000000000002,30.253,2
2,282,aserradero,150.939,76.133,5
2,282,bano,31.119999999999997,30.698,2
2,282,drymill,59.069,56.589999999999996,4
2,282,impregnado,14.288,14.156,1
2,282,secado,74.117,71.955,5
2,283,aserradero,153.62,76.87,5
2,283,bano,44.475,43.719,3
2,283,drymill,44.248,41.525,3
2,283,impregnado,28.155,28.155,2
2,283,secado,30.103,29.168,2
2,284,aserradero,185.873,91.924,6
2,284,bano,29.606,29.471,2
2,284,drymill,27.93,26.785,2
2,284,secado,45.565,43.939,3
2,285,aserradero,120.199,60.527,4
2,285,bano,15.908,15.61,1
2,285,drymill,57.601,54.642,3
2,285,impregnado,28.149,27.814999999999998,2
2,285,secado,44.93,43.876000000000005,3
2,286,aserradero,31.258,15.349,1
2,286,secado,30.78,29.991,2
2,287,aserradero,121.761,60.641999999999996,4
2,287,bano,15.1,14.645,1
2,287,drymill,57.14,54.882000000000005,3
2,287,impregnado,14.716,14.716,1
2,287,secado,30.402,29.612000000000002,2
2,288,aserradero,180.857,90.395,6
2,288,bano,15.294,15.035,1
2,288,drymill,56.744,53.72,4
2,288,impregnado,13.675,13.2,1
2,288,secado,59.044,56.692,4
2,289,aserradero,147.831,74.233,5
2,289,bano,60.543,59.662,4
2,289,drymill,42.832,40.269000000000005,2
2,289,secado,44.646,42.983,3
2,290,aserradero,149.286,75.31700000000001,5
2,290,bano,61.038000000000004,60.545,4
2,291,aserradero,182.32999999999998,91.35,6
2,291,bano,15.491,15.073,1
2,291,drymill,60.137,57.473,4
2,291,impregnado,26.526,26.462,2
2,291,secado,58.362,57.096000000000004,4
2,292,aserradero,150.594,75.783,5
2,292,bano,15.348,15.23,1
2,292,drymill,73.43599999999999,70.121,5
2,292,impregnado,13.574,13.357,1
2,292,secado,73.949,72.242,5
2,294,aserradero,148.098,73.517,5
2,294,bano,31.814,31.547,2
2,294,drymill,45.173,42.44,3
2,294,impregnado,13.669,13.669,1
2,294,secado,45.723,43.763,3
2,295,aserradero,145.404,72.46000000000001,5
2,295,bano,14.631,14.152,1
2,295,drymill,41.412,39.413,3
2,295,impregnado,14.465,14.392,1
2,295,secado,44.848,43.559,3
2,296,aserradero,154.006,76.694,5
2,296,bano,31.627000000000002,31.576,2
2,296,drymill,56.431,53.606,4
2,296,impregnado,13.788,13.788,1
2,296,secado,61.009,59.994,4
2,297,aserradero,149.224,74.759,5
2,297,bano,15.309,15.309,1
2,297,drymill,57.414,54.493,3
2,297,secado,61.83,59.871,4
2,298,aserradero,173.73499999999999,86.684,6
2,298,bano,13.896,13.457,1
2,298,drymill,58.285,55.015,3
2,298,impregnado,40.309,39.122,2
2,298,secado,74.136,72.279,5
2,299,aserradero,115.496,58.059,4
2,299,bano,15.8,15.627,1
2,299,drymill,72.897,69.908,5
2,299,impregnado,27.857,27.39,2
2,299,secado,59.976,58.143,4
2,300,aserradero,28.656,14.331,1
2,300,secado,13.927,13.698,1
2,301,aserradero,146.932,73.927,5
2,301,drymill,60.537,57.802,4
2,301,impregnado,14.603,14.518,1
2,301,secado,61.367000000000004,58.948,4
2,302,aserradero,149.674,74.03999999999999,5
2,302,bano,29.798000000000002,29.226,2
2,302,drymill,75.114,71.0,4
2,302,impregnado,13.223,13.108,1
2,302,secado,60.529,58.650999999999996,4
2,303,aserradero,177.823,88.765,6
2,303,bano,14.791,14.706,1
2,303,drymill,44.749,42.353,3
2,303,impregnado,14.177,14.177,1
2,303,secado,44.893,43.781,3
2,304,aserradero,119.473,59.689,4
2,304,bano,16.066,15.629,1
2,304,drymill,60.343,56.617999999999995,4
2,304,impregnado,13.339,13.254,1
2,304,secado,75.741,72.843,5
2,305,aserradero,150.75,75.046,5
2,305,bano,14.444,14.444,1
